team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches,date_index,won_stanley_cup
EDM,http://www.hockey-reference.com/teams/EDM/1994.html,1993-94,NHL,Edmonton Oilers,84,25,45,14,0,64,.381,-0.52,0.00,6th,,T. Green,01/01/1993,0
EDM,http://www.hockey-reference.com/teams/EDM/1993.html,1992-93,NHL,Edmonton Oilers,84,26,50,8,0,60,.357,-1.19,-0.06,5th,,T. Green,01/01/1992,0
EDM,http://www.hockey-reference.com/teams/EDM/1992.html,1991-92,NHL,Edmonton Oilers,80,36,34,10,0,82,.513,-0.12,-0.10,3rd,Lost NHL Conference Finals,T. Green,01/01/1991,0
EDM,http://www.hockey-reference.com/teams/EDM/1991.html,1990-91,NHL,Edmonton Oilers,80,37,37,6,0,80,.500,0.06,0.06,3rd,Lost NHL Conference Finals,J. Muckler,01/01/1990,0
EDM,http://www.hockey-reference.com/teams/EDM/1990.html,1989-90,NHL,Edmonton Oilers,80,38,28,14,0,90,.563,0.42,0.02,2nd,<strong>Won Stanley Cup Finals</strong>,J. Muckler,01/01/1989,1
EDM,http://www.hockey-reference.com/teams/EDM/1989.html,1988-89,NHL,Edmonton Oilers,80,38,34,8,0,84,.525,0.33,0.10,3rd,Lost NHL Division Semi-Finals,G. Sather,01/01/1988,0
EDM,http://www.hockey-reference.com/teams/EDM/1988.html,1987-88,NHL,Edmonton Oilers,80,44,25,11,0,99,.619,0.91,-0.03,2nd,<strong>Won Stanley Cup Finals</strong>,G. Sather,01/01/1987,1
EDM,http://www.hockey-reference.com/teams/EDM/1987.html,1986-87,NHL,Edmonton Oilers,80,50,24,6,0,106,.663,1.06,-0.04,1st,<strong>Won Stanley Cup Finals</strong>,G. Sather,01/01/1986,1
EDM,http://www.hockey-reference.com/teams/EDM/1986.html,1985-86,NHL,Edmonton Oilers,80,56,17,7,0,119,.744,1.25,-0.20,1st,Lost NHL Division Finals,G. Sather,01/01/1985,0
EDM,http://www.hockey-reference.com/teams/EDM/1985.html,1984-85,NHL,Edmonton Oilers,80,49,20,11,0,109,.681,1.25,-0.04,1st,<strong>Won Stanley Cup Finals</strong>,G. Sather,01/01/1984,1
EDM,http://www.hockey-reference.com/teams/EDM/1984.html,1983-84,NHL,Edmonton Oilers,80,57,18,5,0,119,.744,1.51,-0.15,1st,<strong>Won Stanley Cup Finals</strong>,G. Sather,01/01/1983,1
EDM,http://www.hockey-reference.com/teams/EDM/1983.html,1982-83,NHL,Edmonton Oilers,80,47,21,12,0,106,.663,1.26,-0.10,1st,Lost Stanley Cup Finals,G. Sather,01/01/1982,0
EDM,http://www.hockey-reference.com/teams/EDM/1982.html,1981-82,NHL,Edmonton Oilers,80,48,17,15,0,111,.694,1.33,-0.19,1st,Lost NHL Division Semi-Finals,G. Sather,01/01/1981,0
EDM,http://www.hockey-reference.com/teams/EDM/1981.html,1980-81,NHL,Edmonton Oilers,80,29,35,16,0,74,.463,0.01,0.00,4th,Lost NHL Quarter-Finals,B. Watson,01/01/1980,0
EDM,http://www.hockey-reference.com/teams/EDM/1980.html,1979-80,NHL,Edmonton Oilers,80,28,39,13,0,69,.431,-0.25,0.01,4th,Lost NHL Preliminary Round,G. Sather,01/01/1979,0
FLA,http://www.hockey-reference.com/teams/FLA/2012.html,2011-12,NHL,Florida Panthers,82,38,26,0,18,94,.573,-0.33,-0.03,1st,Lost NHL Conference Quarter-Finals,K. Dineen,01/01/2011,0
FLA,http://www.hockey-reference.com/teams/FLA/2011.html,2010-11,NHL,Florida Panthers,82,30,40,0,12,72,.439,-0.43,-0.01,5th,,P. DeBoer,01/01/2010,0
FLA,http://www.hockey-reference.com/teams/FLA/2010.html,2009-10,NHL,Florida Panthers,82,32,37,0,13,77,.470,-0.47,-0.03,5th,,P. DeBoer,01/01/2009,0
FLA,http://www.hockey-reference.com/teams/FLA/2009.html,2008-09,NHL,Florida Panthers,82,41,30,0,11,93,.567,0.00,-0.04,3rd,,P. DeBoer,01/01/2008,0
FLA,http://www.hockey-reference.com/teams/FLA/2008.html,2007-08,NHL,Florida Panthers,82,38,35,0,9,85,.518,-0.29,-0.17,3rd,,J. Martin,01/01/2007,0
FLA,http://www.hockey-reference.com/teams/FLA/2007.html,2006-07,NHL,Florida Panthers,82,35,31,0,16,86,.524,-0.27,-0.15,4th,,J. Martin,01/01/2006,0
FLA,http://www.hockey-reference.com/teams/FLA/2006.html,2005-06,NHL,Florida Panthers,82,37,34,0,11,85,.518,-0.28,-0.07,4th,,J. Martin,01/01/2005,0
FLA,http://www.hockey-reference.com/teams/FLA/2004.html,2003-04,NHL,Florida Panthers,82,28,35,15,4,75,.457,-0.42,-0.02,4th,,M. Keenan,01/01/2003,0
FLA,http://www.hockey-reference.com/teams/FLA/2003.html,2002-03,NHL,Florida Panthers,82,24,36,13,9,70,.427,-0.78,-0.03,4th,,M. Keenan,01/01/2002,0
FLA,http://www.hockey-reference.com/teams/FLA/2002.html,2001-02,NHL,Florida Panthers,82,22,44,10,6,60,.366,-0.92,-0.07,4th,,D. Sutter,01/01/2001,0
FLA,http://www.hockey-reference.com/teams/FLA/2001.html,2000-01,NHL,Florida Panthers,82,22,38,13,9,66,.402,-0.60,-0.04,3rd,,T. Murray,01/01/2000,0
FLA,http://www.hockey-reference.com/teams/FLA/2000.html,1999-00,NHL,Florida Panthers,82,43,27,6,6,98,.598,0.28,-0.15,2nd,Lost NHL Conference Quarter-Finals,T. Murray,01/01/1999,0
FLA,http://www.hockey-reference.com/teams/FLA/1999.html,1998-99,NHL,Florida Panthers,82,30,34,18,0,78,.476,-0.21,0.01,2nd,,T. Murray,01/01/1998,0
FLA,http://www.hockey-reference.com/teams/FLA/1998.html,1997-98,NHL,Florida Panthers,82,24,43,15,0,63,.384,-0.62,0.03,6th,,D. MacLean,01/01/1997,0
FLA,http://www.hockey-reference.com/teams/FLA/1997.html,1996-97,NHL,Florida Panthers,82,35,28,19,0,89,.543,0.25,0.00,3rd,Lost NHL Conference Quarter-Finals,D. MacLean,01/01/1996,0
FLA,http://www.hockey-reference.com/teams/FLA/1996.html,1995-96,NHL,Florida Panthers,82,41,31,10,0,92,.561,0.27,0.02,3rd,Lost Stanley Cup Finals,D. MacLean,01/01/1995,0
FLA,http://www.hockey-reference.com/teams/FLA/1995.html,1994-95,NHL,Florida Panthers,48,20,22,6,0,46,.479,-0.26,-0.01,5th,,R. Neilson,01/01/1994,0
FLA,http://www.hockey-reference.com/teams/FLA/1994.html,1993-94,NHL,Florida Panthers,84,33,34,17,0,83,.494,0.02,0.02,5th,,R. Neilson,01/01/1993,0
LAK,http://www.hockey-reference.com/teams/LAK/2012.html,2011-12,NHL,Los Angeles Kings,82,40,27,0,15,95,.579,0.19,0.01,3rd,<strong>Won Stanley Cup Finals</strong>,T. Murray,01/01/2011,1
LAK,http://www.hockey-reference.com/teams/LAK/2011.html,2010-11,NHL,Los Angeles Kings,82,46,30,0,6,98,.598,0.29,0.03,4th,Lost NHL Conference Quarter-Finals,T. Murray,01/01/2010,0
LAK,http://www.hockey-reference.com/teams/LAK/2010.html,2009-10,NHL,Los Angeles Kings,82,46,27,0,9,101,.616,0.32,0.05,3rd,Lost NHL Conference Quarter-Finals,T. Murray,01/01/2009,0
LAK,http://www.hockey-reference.com/teams/LAK/2009.html,2008-09,NHL,Los Angeles Kings,82,34,37,0,11,79,.482,-0.29,0.04,5th,,T. Murray,01/01/2008,0
LAK,http://www.hockey-reference.com/teams/LAK/2008.html,2007-08,NHL,Los Angeles Kings,82,32,43,0,7,71,.433,-0.24,0.19,5th,,M. Crawford,01/01/2007,0
LAK,http://www.hockey-reference.com/teams/LAK/2007.html,2006-07,NHL,Los Angeles Kings,82,27,41,0,14,68,.415,-0.51,0.18,4th,,M. Crawford,01/01/2006,0
LAK,http://www.hockey-reference.com/teams/LAK/2006.html,2005-06,NHL,Los Angeles Kings,82,42,35,0,5,89,.543,-0.15,0.11,4th,,A. Murray,01/01/2005,0
LAK,http://www.hockey-reference.com/teams/LAK/2004.html,2003-04,NHL,Los Angeles Kings,82,28,29,16,9,81,.494,-0.15,0.00,3rd,,A. Murray,01/01/2003,0
LAK,http://www.hockey-reference.com/teams/LAK/2003.html,2002-03,NHL,Los Angeles Kings,82,33,37,6,6,78,.476,-0.13,0.09,3rd,,A. Murray,01/01/2002,0
LAK,http://www.hockey-reference.com/teams/LAK/2002.html,2001-02,NHL,Los Angeles Kings,82,40,27,11,4,95,.579,0.35,0.05,3rd,Lost NHL Conference Quarter-Finals,A. Murray,01/01/2001,0
LAK,http://www.hockey-reference.com/teams/LAK/2001.html,2000-01,NHL,Los Angeles Kings,82,38,28,13,3,92,.561,0.32,0.03,3rd,Lost NHL Conference Semi-Finals,A. Murray,01/01/2000,0
LAK,http://www.hockey-reference.com/teams/LAK/2000.html,1999-00,NHL,Los Angeles Kings,82,39,27,12,4,94,.573,0.30,0.09,2nd,Lost NHL Conference Quarter-Finals,A. Murray,01/01/1999,0
LAK,http://www.hockey-reference.com/teams/LAK/1999.html,1998-99,NHL,Los Angeles Kings,82,32,45,5,0,69,.421,-0.38,0.03,5th,,L. Robinson,01/01/1998,0
LAK,http://www.hockey-reference.com/teams/LAK/1998.html,1997-98,NHL,Los Angeles Kings,82,38,33,11,0,87,.530,-0.01,-0.03,2nd,Lost NHL Conference Quarter-Finals,L. Robinson,01/01/1997,0
LAK,http://www.hockey-reference.com/teams/LAK/1997.html,1996-97,NHL,Los Angeles Kings,82,28,43,11,0,67,.409,-0.62,0.04,6th,,L. Robinson,01/01/1996,0
LAK,http://www.hockey-reference.com/teams/LAK/1996.html,1995-96,NHL,Los Angeles Kings,82,24,40,18,0,66,.402,-0.59,-0.03,6th,,L. Robinson,01/01/1995,0
LAK,http://www.hockey-reference.com/teams/LAK/1995.html,1994-95,NHL,Los Angeles Kings,48,16,23,9,0,41,.427,-0.65,0.02,4th,,B. Melrose,01/01/1994,0
LAK,http://www.hockey-reference.com/teams/LAK/1994.html,1993-94,NHL,Los Angeles Kings,84,27,45,12,0,66,.393,-0.34,-0.01,5th,,B. Melrose,01/01/1993,0
LAK,http://www.hockey-reference.com/teams/LAK/1993.html,1992-93,NHL,Los Angeles Kings,84,39,35,10,0,88,.524,-0.13,-0.10,3rd,Lost Stanley Cup Finals,B. Melrose,01/01/1992,0
LAK,http://www.hockey-reference.com/teams/LAK/1992.html,1991-92,NHL,Los Angeles Kings,80,35,31,14,0,84,.525,-0.19,-0.08,2nd,Lost NHL Division Semi-Finals,T. Webster,01/01/1991,0
LAK,http://www.hockey-reference.com/teams/LAK/1991.html,1990-91,NHL,Los Angeles Kings,80,46,24,10,0,102,.638,1.04,-0.04,1st,Lost NHL Division Finals,T. Webster,01/01/1990,0
LAK,http://www.hockey-reference.com/teams/LAK/1990.html,1989-90,NHL,Los Angeles Kings,80,34,39,7,0,75,.469,0.07,0.06,4th,Lost NHL Division Finals,T. Webster,01/01/1989,0
LAK,http://www.hockey-reference.com/teams/LAK/1989.html,1988-89,NHL,Los Angeles Kings,80,42,31,7,0,91,.569,0.58,0.07,2nd,Lost NHL Division Finals,R. Ftorek,01/01/1988,0
LAK,http://www.hockey-reference.com/teams/LAK/1988.html,1987-88,NHL,Los Angeles Kings,80,30,42,8,0,68,.425,-0.41,0.10,4th,Lost NHL Division Semi-Finals,M. Murphy,01/01/1987,0
LAK,http://www.hockey-reference.com/teams/LAK/1987.html,1986-87,NHL,Los Angeles Kings,80,31,41,8,0,70,.438,-0.20,0.09,4th,Lost NHL Division Semi-Finals,P. Quinn,01/01/1986,0
LAK,http://www.hockey-reference.com/teams/LAK/1986.html,1985-86,NHL,Los Angeles Kings,80,23,49,8,0,54,.338,-1.26,0.05,5th,,P. Quinn,01/01/1985,0
LAK,http://www.hockey-reference.com/teams/LAK/1985.html,1984-85,NHL,Los Angeles Kings,80,34,32,14,0,82,.513,0.23,0.06,4th,Lost NHL Division Semi-Finals,P. Quinn,01/01/1984,0
LAK,http://www.hockey-reference.com/teams/LAK/1984.html,1983-84,NHL,Los Angeles Kings,80,23,44,13,0,59,.369,-0.76,0.08,5th,,D. Perry,01/01/1983,0
LAK,http://www.hockey-reference.com/teams/LAK/1983.html,1982-83,NHL,Los Angeles Kings,80,27,41,12,0,66,.413,-0.62,0.09,5th,,D. Perry,01/01/1982,0
LAK,http://www.hockey-reference.com/teams/LAK/1982.html,1981-82,NHL,Los Angeles Kings,80,24,41,15,0,63,.394,-0.68,0.01,4th,Lost NHL Division Finals,P. MacDonald,01/01/1981,0
LAK,http://www.hockey-reference.com/teams/LAK/1981.html,1980-81,NHL,Los Angeles Kings,80,43,24,13,0,99,.619,0.56,-0.03,2nd,Lost NHL Preliminary Round,B. Berry,01/01/1980,0
LAK,http://www.hockey-reference.com/teams/LAK/1980.html,1979-80,NHL,Los Angeles Kings,80,30,36,14,0,74,.463,-0.27,0.01,2nd,Lost NHL Preliminary Round,B. Berry,01/01/1979,0
LAK,http://www.hockey-reference.com/teams/LAK/1979.html,1978-79,NHL,Los Angeles Kings,80,34,34,12,0,80,.500,0.09,0.02,3rd,Lost NHL Preliminary Round,B. Berry,01/01/1978,0
LAK,http://www.hockey-reference.com/teams/LAK/1978.html,1977-78,NHL,Los Angeles Kings,80,31,34,15,0,77,.481,-0.01,0.01,3rd,Lost NHL Preliminary Round,R. Stewart,01/01/1977,0
LAK,http://www.hockey-reference.com/teams/LAK/1977.html,1976-77,NHL,Los Angeles Kings,80,34,31,15,0,83,.519,0.38,0.00,2nd,Lost NHL Quarter-Finals,B. Pulford,01/01/1976,0
LAK,http://www.hockey-reference.com/teams/LAK/1976.html,1975-76,NHL,Los Angeles Kings,80,38,33,9,0,85,.531,-0.01,0.02,2nd,Lost NHL Quarter-Finals,B. Pulford,01/01/1975,0
LAK,http://www.hockey-reference.com/teams/LAK/1975.html,1974-75,NHL,Los Angeles Kings,80,42,17,21,0,105,.656,0.97,-0.08,2nd,Lost NHL Preliminary Round,B. Pulford,01/01/1974,0
LAK,http://www.hockey-reference.com/teams/LAK/1974.html,1973-74,NHL,Los Angeles Kings,78,33,33,12,0,78,.500,0.03,0.00,3rd,Lost NHL Quarter-Finals,B. Pulford,01/01/1973,0
LAK,http://www.hockey-reference.com/teams/LAK/1973.html,1972-73,NHL,Los Angeles Kings,78,31,36,11,0,73,.468,-0.17,0.00,6th,,B. Pulford,01/01/1972,0
LAK,http://www.hockey-reference.com/teams/LAK/1972.html,1971-72,NHL,Los Angeles Kings,78,20,49,9,0,49,.314,-1.18,0.09,7th,,L. Regan,01/01/1971,0
LAK,http://www.hockey-reference.com/teams/LAK/1971.html,1970-71,NHL,Los Angeles Kings,78,25,40,13,0,63,.404,-0.76,0.06,5th,,L. Regan,01/01/1970,0
LAK,http://www.hockey-reference.com/teams/LAK/1970.html,1969-70,NHL,Los Angeles Kings,76,14,52,10,0,38,.250,-1.54,0.06,6th,,H. Laycoe,01/01/1969,0
LAK,http://www.hockey-reference.com/teams/LAK/1969.html,1968-69,NHL,Los Angeles Kings,76,24,42,10,0,58,.382,-0.98,0.01,4th,Lost NHL Semi-Finals,R. Kelly,01/01/1968,0
LAK,http://www.hockey-reference.com/teams/LAK/1968.html,1967-68,NHL,Los Angeles Kings,74,31,33,10,0,72,.486,-0.53,-0.21,2nd,Lost NHL Quarter-Finals,R. Kelly,01/01/1967,0
MIN,http://www.hockey-reference.com/teams/MIN/2012.html,2011-12,NHL,Minnesota Wild,82,35,36,0,11,81,.494,-0.58,0.02,4th,,M. Yeo,01/01/2011,0
MIN,http://www.hockey-reference.com/teams/MIN/2011.html,2010-11,NHL,Minnesota Wild,82,39,35,0,8,86,.524,-0.30,0.03,3rd,,T. Richards,01/01/2010,0
MIN,http://www.hockey-reference.com/teams/MIN/2010.html,2009-10,NHL,Minnesota Wild,82,38,36,0,8,84,.512,-0.26,0.07,4th,,T. Richards,01/01/2009,0
MIN,http://www.hockey-reference.com/teams/MIN/2009.html,2008-09,NHL,Minnesota Wild,82,40,33,0,9,89,.543,0.22,-0.02,3rd,,J. Lemaire,01/01/2008,0
MIN,http://www.hockey-reference.com/teams/MIN/2008.html,2007-08,NHL,Minnesota Wild,82,44,28,0,10,98,.598,0.16,0.10,1st,Lost NHL Conference Quarter-Finals,J. Lemaire,01/01/2007,0
MIN,http://www.hockey-reference.com/teams/MIN/2007.html,2006-07,NHL,Minnesota Wild,82,48,26,0,8,104,.634,0.65,0.11,2nd,Lost NHL Conference Quarter-Finals,J. Lemaire,01/01/2006,0
MIN,http://www.hockey-reference.com/teams/MIN/2006.html,2005-06,NHL,Minnesota Wild,82,38,36,0,8,84,.512,0.28,0.08,5th,,J. Lemaire,01/01/2005,0
MIN,http://www.hockey-reference.com/teams/MIN/2004.html,2003-04,NHL,Minnesota Wild,82,30,29,20,3,83,.506,0.08,0.02,5th,,J. Lemaire,01/01/2003,0
MIN,http://www.hockey-reference.com/teams/MIN/2003.html,2002-03,NHL,Minnesota Wild,82,42,29,10,1,95,.579,0.32,0.08,3rd,Lost NHL Conference Finals,J. Lemaire,01/01/2002,0
MIN,http://www.hockey-reference.com/teams/MIN/2002.html,2001-02,NHL,Minnesota Wild,82,26,35,12,9,73,.445,-0.41,0.11,5th,,J. Lemaire,01/01/2001,0
MIN,http://www.hockey-reference.com/teams/MIN/2001.html,2000-01,NHL,Minnesota Wild,82,25,39,13,5,68,.415,-0.42,0.09,5th,,J. Lemaire,01/01/2000,0
MTL,http://www.hockey-reference.com/teams/MTL/2012.html,2011-12,NHL,Montreal Canadiens,82,31,35,0,16,78,.476,-0.17,0.00,5th,,J. Martin,01/01/2011,0
MTL,http://www.hockey-reference.com/teams/MTL/2011.html,2010-11,NHL,Montreal Canadiens,82,44,30,0,8,96,.585,0.05,-0.04,2nd,Lost NHL Conference Quarter-Finals,J. Martin,01/01/2010,0
MTL,http://www.hockey-reference.com/teams/MTL/2010.html,2009-10,NHL,Montreal Canadiens,82,39,33,0,10,88,.537,-0.14,-0.07,4th,Lost NHL Conference Finals,J. Martin,01/01/2009,0
MTL,http://www.hockey-reference.com/teams/MTL/2009.html,2008-09,NHL,Montreal Canadiens,82,41,30,0,11,93,.567,0.02,-0.01,2nd,Lost NHL Conference Quarter-Finals,G. Carbonneau,01/01/2008,0
MTL,http://www.hockey-reference.com/teams/MTL/2008.html,2007-08,NHL,Montreal Canadiens,82,47,25,0,10,104,.634,0.35,-0.14,1st,Lost NHL Conference Semi-Finals,G. Carbonneau,01/01/2007,0
MTL,http://www.hockey-reference.com/teams/MTL/2007.html,2006-07,NHL,Montreal Canadiens,82,42,34,0,6,90,.549,-0.21,-0.08,4th,,G. Carbonneau,01/01/2006,0
MTL,http://www.hockey-reference.com/teams/MTL/2006.html,2005-06,NHL,Montreal Canadiens,82,42,31,0,9,93,.567,-0.01,0.04,3rd,Lost NHL Conference Quarter-Finals,C. Julien,01/01/2005,0
MTL,http://www.hockey-reference.com/teams/MTL/2004.html,2003-04,NHL,Montreal Canadiens,82,41,30,7,4,93,.567,0.23,0.04,4th,Lost NHL Conference Semi-Finals,C. Julien,01/01/2003,0
MTL,http://www.hockey-reference.com/teams/MTL/2003.html,2002-03,NHL,Montreal Canadiens,82,30,35,8,9,77,.470,-0.39,-0.05,4th,,M. Therrien,01/01/2002,0
MTL,http://www.hockey-reference.com/teams/MTL/2002.html,2001-02,NHL,Montreal Canadiens,82,36,31,12,3,87,.530,-0.10,-0.08,4th,Lost NHL Conference Semi-Finals,M. Therrien,01/01/2001,0
MTL,http://www.hockey-reference.com/teams/MTL/2001.html,2000-01,NHL,Montreal Canadiens,82,28,40,8,6,70,.427,-0.35,-0.03,5th,,A. Vigneault,01/01/2000,0
MTL,http://www.hockey-reference.com/teams/MTL/2000.html,1999-00,NHL,Montreal Canadiens,82,35,34,9,4,83,.506,-0.06,-0.09,4th,,A. Vigneault,01/01/1999,0
MTL,http://www.hockey-reference.com/teams/MTL/1999.html,1998-99,NHL,Montreal Canadiens,82,32,39,11,0,75,.457,-0.26,0.05,5th,,A. Vigneault,01/01/1998,0
MTL,http://www.hockey-reference.com/teams/MTL/1998.html,1997-98,NHL,Montreal Canadiens,82,37,32,13,0,87,.530,0.33,0.00,4th,Lost NHL Conference Semi-Finals,A. Vigneault,01/01/1997,0
MTL,http://www.hockey-reference.com/teams/MTL/1997.html,1996-97,NHL,Montreal Canadiens,82,31,36,15,0,77,.470,-0.34,-0.01,4th,Lost NHL Conference Quarter-Finals,M. Tremblay,01/01/1996,0
MTL,http://www.hockey-reference.com/teams/MTL/1996.html,1995-96,NHL,Montreal Canadiens,82,40,32,10,0,90,.549,0.20,-0.01,3rd,Lost NHL Conference Quarter-Finals,J. Demers,01/01/1995,0
MTL,http://www.hockey-reference.com/teams/MTL/1995.html,1994-95,NHL,Montreal Canadiens,48,18,23,7,0,43,.448,-0.42,0.06,6th,,J. Demers,01/01/1994,0
MTL,http://www.hockey-reference.com/teams/MTL/1994.html,1993-94,NHL,Montreal Canadiens,84,41,29,14,0,96,.571,0.39,-0.03,3rd,Lost NHL Conference Quarter-Finals,J. Demers,01/01/1993,0
MTL,http://www.hockey-reference.com/teams/MTL/1993.html,1992-93,NHL,Montreal Canadiens,84,48,30,6,0,102,.607,0.49,-0.06,3rd,<strong>Won Stanley Cup Finals</strong>,J. Demers,01/01/1992,1
MTL,http://www.hockey-reference.com/teams/MTL/1992.html,1991-92,NHL,Montreal Canadiens,80,41,28,11,0,93,.581,0.64,-0.12,1st,Lost NHL Division Finals,P. Burns,01/01/1991,0
MTL,http://www.hockey-reference.com/teams/MTL/1991.html,1990-91,NHL,Montreal Canadiens,80,39,30,11,0,89,.556,0.20,-0.10,2nd,Lost NHL Division Finals,P. Burns,01/01/1990,0
MTL,http://www.hockey-reference.com/teams/MTL/1990.html,1989-90,NHL,Montreal Canadiens,80,41,28,11,0,93,.581,0.60,-0.07,3rd,Lost NHL Division Finals,P. Burns,01/01/1989,0
MTL,http://www.hockey-reference.com/teams/MTL/1989.html,1988-89,NHL,Montreal Canadiens,80,53,18,9,0,115,.719,1.16,-0.06,1st,Lost Stanley Cup Finals,P. Burns,01/01/1988,0
MTL,http://www.hockey-reference.com/teams/MTL/1988.html,1987-88,NHL,Montreal Canadiens,80,45,22,13,0,103,.644,0.71,-0.04,1st,Lost NHL Division Finals,J. Perron,01/01/1987,0
MTL,http://www.hockey-reference.com/teams/MTL/1987.html,1986-87,NHL,Montreal Canadiens,80,41,29,10,0,92,.575,0.45,0.00,2nd,Lost NHL Conference Finals,J. Perron,01/01/1986,0
MTL,http://www.hockey-reference.com/teams/MTL/1986.html,1985-86,NHL,Montreal Canadiens,80,40,33,7,0,87,.544,0.70,0.08,2nd,<strong>Won Stanley Cup Finals</strong>,J. Perron,01/01/1985,1
MTL,http://www.hockey-reference.com/teams/MTL/1985.html,1984-85,NHL,Montreal Canadiens,80,41,27,12,0,94,.588,0.64,0.05,1st,Lost NHL Division Finals,J. Lemaire,01/01/1984,0
MTL,http://www.hockey-reference.com/teams/MTL/1984.html,1983-84,NHL,Montreal Canadiens,80,35,40,5,0,75,.469,0.06,0.17,4th,Lost NHL Conference Finals,B. Berry,01/01/1983,0
MTL,http://www.hockey-reference.com/teams/MTL/1983.html,1982-83,NHL,Montreal Canadiens,80,42,24,14,0,98,.613,0.78,-0.02,2nd,Lost NHL Division Semi-Finals,B. Berry,01/01/1982,0
MTL,http://www.hockey-reference.com/teams/MTL/1982.html,1981-82,NHL,Montreal Canadiens,80,46,17,17,0,109,.681,1.68,-0.04,1st,Lost NHL Division Semi-Finals,B. Berry,01/01/1981,0
MTL,http://www.hockey-reference.com/teams/MTL/1981.html,1980-81,NHL,Montreal Canadiens,80,45,22,13,0,103,.644,1.19,-0.06,1st,Lost NHL Preliminary Round,C. Ruel,01/01/1980,0
MTL,http://www.hockey-reference.com/teams/MTL/1980.html,1979-80,NHL,Montreal Canadiens,80,47,20,13,0,107,.669,1.05,-0.05,1st,Lost NHL Quarter-Finals,B. Geoffrion,01/01/1979,0
MTL,http://www.hockey-reference.com/teams/MTL/1979.html,1978-79,NHL,Montreal Canadiens,80,52,17,11,0,115,.719,1.53,-0.13,1st,<strong>Won Stanley Cup Finals</strong>,S. Bowman,01/01/1978,1
MTL,http://www.hockey-reference.com/teams/MTL/1978.html,1977-78,NHL,Montreal Canadiens,80,59,10,11,0,129,.806,2.06,-0.14,1st,<strong>Won Stanley Cup Finals</strong>,S. Bowman,01/01/1977,1
MTL,http://www.hockey-reference.com/teams/MTL/1977.html,1976-77,NHL,Montreal Canadiens,80,60,8,12,0,132,.825,2.54,-0.16,1st,<strong>Won Stanley Cup Finals</strong>,S. Bowman,01/01/1976,1
MTL,http://www.hockey-reference.com/teams/MTL/1976.html,1975-76,NHL,Montreal Canadiens,80,58,11,11,0,127,.794,1.91,-0.13,1st,<strong>Won Stanley Cup Finals</strong>,S. Bowman,01/01/1975,1
MTL,http://www.hockey-reference.com/teams/MTL/1975.html,1974-75,NHL,Montreal Canadiens,80,47,14,19,0,113,.706,1.72,-0.14,1st,Lost NHL Semi-Finals,S. Bowman,01/01/1974,0
MTL,http://www.hockey-reference.com/teams/MTL/1974.html,1973-74,NHL,Montreal Canadiens,78,45,24,9,0,99,.635,0.65,-0.03,2nd,Lost NHL Quarter-Finals,S. Bowman,01/01/1973,0
MTL,http://www.hockey-reference.com/teams/MTL/1973.html,1972-73,NHL,Montreal Canadiens,78,52,10,16,0,120,.769,1.73,-0.13,1st,<strong>Won Stanley Cup Finals</strong>,S. Bowman,01/01/1972,1
MTL,http://www.hockey-reference.com/teams/MTL/1972.html,1971-72,NHL,Montreal Canadiens,78,46,16,16,0,108,.692,1.21,-0.09,3rd,Lost NHL Quarter-Finals,S. Bowman,01/01/1971,0
MTL,http://www.hockey-reference.com/teams/MTL/1971.html,1970-71,NHL,Montreal Canadiens,78,42,23,13,0,97,.622,0.89,-0.07,3rd,<strong>Won Stanley Cup Finals</strong>,C. Ruel,01/01/1970,1
MTL,http://www.hockey-reference.com/teams/MTL/1970.html,1969-70,NHL,Montreal Canadiens,76,38,22,16,0,92,.605,0.60,0.03,5th,,C. Ruel,01/01/1969,0
MTL,http://www.hockey-reference.com/teams/MTL/1969.html,1968-69,NHL,Montreal Canadiens,76,46,19,11,0,103,.678,0.91,0.00,1st,<strong>Won Stanley Cup Finals</strong>,C. Ruel,01/01/1968,1
MTL,http://www.hockey-reference.com/teams/MTL/1968.html,1967-68,NHL,Montreal Canadiens,74,42,22,10,0,94,.635,1.07,0.14,1st,<strong>Won Stanley Cup Finals</strong>,T. Blake,01/01/1967,1
MTL,http://www.hockey-reference.com/teams/MTL/1967.html,1966-67,NHL,Montreal Canadiens,70,32,25,13,0,77,.550,0.17,-0.03,2nd,Lost Stanley Cup Finals,T. Blake,01/01/1966,0
